PIT Tag #,Date,Time,Researcher,Spp,Encounter,Detection,Recap,Location,Mode,Avg Count,Error,Elevatlon,Easting,Northing,Waypoint,Habitat,Weather,Cloud cover,Ta,Tg,Comments,Pillow case,SVL,VTL,S + B,Bag,Mass,Sex,Age class,Gravid,Rattle paint,Photo #,Comments,Rel date,Rel time,Rel researcher,Days in captivity,Rel locatlon,Behaviour,Record #,Type,Distance to buildings,Distance to road,Direction to building,Direction to road
4C13367163,07/07/11,01:10:00 PM,CG STAFF,Rattlesnake,,Sight,No,CG,,,,,32,543,,CG,,,,,,42,46.5,3.1,183,115,68,Female,Juvenile,No,"Blue (polish), Citrus green, Blue bell",YES,Photo #101-0296 on Em's camera,12/07/11,09:00:00 AM,"EVL, EN",5,"high desert near gps pt 74, 2.5 at 6, 321616, 5435353, 330m.",,2011-190*,Capt,,,,
48493C2600,07/09/11,09:47:00 PM,Russel,Rattlesnake,,,Yes,End of Tamarack street.  (near campground),,,,,32,543,,,,,,,,14,69.7,5.9,400,94,306,Male,Adult,No,"Daisy cream, Fiesta yellow, Car pink",YES,Very heavy and fat.  No new rattles.  Going to shed soon.  Photo #21 on Tam's camera.,12/07/11,09:00:00 AM,"EVL, EN",3,"high desert near gps pt 74, 2.5 at 6, 321616, 5435353, 330m.",,2011-191*,Capt,,,,
4C133C5916,07/09/11,03:45:00 AM,CG staff,Rattlesnake,,Sight,Yes,"Campground, site 5",,,,,32,543,,,,,,,,23,51.5,3.4,179,101,78,Female,Juvenile,No,"Blue (polish), Car pink, Pine Green",YES,Blue polish has worn off completely.  Photo #23 on Tam's camera,12/07/11,09:00:00 AM,"EVL, EN",3,"high desert near gps pt 74, 2.5 at 6, 321616, 5435353, 330m.",,2011-193*,Capt,,,,
4C132C5526,07/10/11,12:00:00 AM,CG staff,Rattlesnake,,,Yes,Campground,,,,,32,543,,,,,,,,43,63.6,3.4,249,93,156,Female,Adult,Yes,"Blue (polish), Citrus green, Gold",YES,101-0359,12/07/11,09:00:00 AM,"EVL, EN",2,"high desert near gps pt 74, 2.5 at 6, 321616, 5435353, 330m.",,2011-194*,Capt,,,,
4A1D591972,07/10/11,07:00:00 PM,BE,Rattlesnake,,,Yes,Campground store,,,,,32,543,,,,,,,,15,62,3.8,246,92,154,Female,Adult,Yes,"Orange, Red, Fiesta yellow",YES,"101-0362

rattle was broken in bag

possibly gravid",12/07/11,09:00:00 AM,"EVL, EN",2,"high desert near gps pt 74, 2.5 at 6, 321616, 5435353, 330m.",,2011-195*,Capt,,,,
Neonate,07/11/11,11:55:00 AM,CG staff,Rattlesnake,,Sight,No,Horse stables,,,,,32,543,,,,,,,,16,24.5,1.3,111,96,15,,Neonate,No,Blue (polish),YES,101-0363,12/07/11,09:00:00 AM,"EVL, EN",1,"high desert near gps pt 74, 2.5 at 6, 321616, 5435353, 330m.",,2011-196*,Capt,,,,
4C133B2E60,07/11/11,09:00:00 PM,CG staff,Rattlesnake,,,No,Campground,,,,,32,543,,,,,,,,14,69.1,5.3,251,84,167,Male,Adult,NA,"Blue (polish), Blue bell, Daisy cream",YES,Photo #101-0365 on Emily's camera,12/07/11,09:00:00 AM,"EVL, EN",1,"high desert near gps pt 74, 2.5 at 6, 321616, 5435353, 330m.",,2011-197*,Capt,,,,
4C132D1B23,07/12/11,12:00:00 AM,BE,Rattlesnake,,Sight,No,Woodpile above staff house,,,,,32,543,,,,,,,,29,47.7,4.2,214,77,137,Male,Sub Adult,NA,"Blue (polish), Blue bell, Tango blue",YES,101-0366,14/07/2011,12:00:00 AM,"EVL, DG",2,5.5 at 82. 322553. 5434872. 374m. pt 78,,2011-199*,Capt,,,,
4C13307512,07/13/11,09:21:00 AM,"EVL, TR, DG",Rattlesnake,,Sight,No,Penninsula,3D diff,72,5,282,320240,5436346,76,"Shrub-steppe, Rabbit brush","Hot, Windy",2/9,24.1,24.4,On sand road.  Moved to rabvit brush when startled.,4,71.7,5.5,313,99,214,Male,Adult,NA,"Blue (polish), Blue bell, Citrus green",YES,Photo # 101-0367 on Em's camera,15/07/2011,11:32:00 AM,"EVL, GG",2,At capture location,Stretched out,2011-198,Capt,50+,50+,S,S
4C13342C7C,07/13/11,12:24:00 PM,GC staff,Rattlesnake,,Sight,No,Golf Course 9th green,,,,,32,543,,,,,,,,34,63.7,5.5,316,115,201,Male,Adult,NA,"Blue (polish), Blue bell, Citrus green",YES,Photo 101-0378 on Em's camera,14/07/2011,12:00:00 AM,"EVL, DG",1,5.5 at 82. 322553. 5434872. 374m. pt 78,,2011-200*,Capt,,,,
4C13296159,07/13/11,07:00:00 PM,CG staff,Rattlesnake,,,No,Campground f8,,,,,32,543,,,,,,,,32,53.7,3.4,172,83,89,Female,Sub Adult,No,"Blue (polish), Blue bell,  Aqua green",YES,#101-0380,14/07/2011,12:00:00 AM,"EVL, DG",1,Pt 77. 5.6 at 80. 321647. 5435191. 332m.,,2011-201*,Capt,,,,
4C13384316,07/13/11,07:00:00 PM,CG staff,Rattlesnake,,,No,Campground,,,,,32,543,,,,,,,,15,54,12.5,179,92,87,Male,Sub Adult,NA,"Blue (polish), Blue bell, Car pink",YES,101-0382,14/07/2011,12:00:00 AM,"EVL, DG",1,Pt 77. 5.6 at 80. 321647. 5435191. 332m.,,2011-202*,Capt,,,,
Neonate,07/14/11,08:23:00 AM,BE,Rattlesnake,,Sight,Yes,Trail head past tipi,3D gps,,,,32,543,,,,,,,,14,26.5,2.1,106,94,12,,Neonate,No,Orange,NO,,22/07/2011,09:06:00 AM,"TR, LM",8,"Waypoint 083.  2.5 @ 5. Elev 327. E 0321714. N 5435030

",,2011-203,2010recap,,,,
Neonate,07/21/11,07:00:00 PM,GC staff,Rattlesnake,,,Yes,Underneath sonora dunes sign across from resort,,,,,32,543,,,,,,,,Peachy pink ,31.2,1.9,139,117,22,,Neonate,NA,"Car pink, Orange",YES,"Photo 421 kates cell, in shed",27/07/2011,09:36:00 AM,KB,6,"Above GC . 3.3 at 1. 0322772, 5434719, 395m, pt.86",,2011-206,Capt,,,,
4c133b2e60,07/22/11,07:19:00 AM,CG staff,Rattlesnake,,,Yes,"Campground, across from boat trailer",,,,,32,543,,,,,,,,34,69.6,4.6,285,114,171,Male,Adult,NA,"Blue (polish), Blue bell, Daisy cream",NO,,22/07/2011,09:09:00 AM,"TR, LM",,Waypoint 083.  2.5 @ 5. Elev 327. E 0321714. N 5435030,,2011-204,2010recap,,,,
Neonate,07/22/11,07:36:00 AM,CG staff,Rattlesnake,,Sight,Yes,"Campground, site 125",,,,,32,543,,,,,,,,25,27.9,1.9,115,87,28,,Neonate,No,Blue (polish),NO,Too small to probe,22/07/2011,09:09:00 AM,"TR, LM",,Waypoint 083.  2.5 @ 5. Elev 327. E 0321714. N 5435030,,2011-205,Capt,,,,
4A4E270A51,07/26/11,08:30:00 PM,CG staff,Rattlesnake,,,Yes,CG store,,,,,32,543,,CG,,,,,,32,53,3.1,168,84,84,Female,Sub Adult,NA,"Pine Green, Citrus green, Royal blue",YES,"1 new rattle, photo 423 kates cell",27/07/2011,02:20:00 PM,EVL,1,"high desert, east of cg",,2011-207,Capt,,,,
4A1D591972,07/26/11,05:37:00 PM,CG staff,Rattlesnake,,,Yes,Path near store,,,,,32,543,,CG,,,,,,7,63.2,3.7,263,111,152,Female,Adult,Yes,"Orange, Red, Fiesta yellow",YES,"101-0589

very unhappy, spraying",29/07/2011,12:40:00 PM,JH,3,"high desert, east of cg",,2011-209,Capt,,,,
4A4E044610,07/27/11,09:40:00 AM,EVL,Rattlesnake,,Sight,Yes,"50m se of village, next to Riker",3D diff,392,5.2,333,322074,5435300,(RI022),,,,,,,,,,,,,Female,Adult,,"Orange,tango blue,  Lt blue",YES,,,,,,Sighting,,2011-208,2010recap,,,,
4556780767,07/28/11,07:30:00 PM,CG staff,Rattlesnake,,Sight,Yes,10m NE of sandhill washrooms,,,,,32,543,,CG,,,,,,14,63,3.4,229,84,145,Female,Adult,No,"Fiesta yellow, Car pink, Pt purple",YES,"101-0613

no colours, repainted",29/07/2011,12:39:00 PM,JH,1,"high desert, east of cg",,2011-210,Capt,,,,
4C133A6823,07/29/11,07:48:00 AM,CG staff,Rattlesnake,,,Yes,Beside garbage bin ,,,,,32,543,,CG,,,,,,Stripes,51.5,4.2,213,93,120,Male,Sub Adult,No,"Blue (polish), Gold, Gold",YES,Photo-428 k cell,01/08/11,03:20:00 PM,KB,3,High desert. 3.4 at 1. 0321774. 5435020. 329m,,2011-211*,Capt,,,,
4C1336274A,08/04/11,02:43:00 PM,"EVL, JH",Rattlesnake,,Sight,Yes,Anarchist dirt rd,3D diff,45,4.9,1108,324818,5435322,198 (098 spare),"open, Pine stand, dirt rd, grass","Hot, Sunny",0/9,21.6,23.8,,3,86.5,6.1,810,122,688,Male,Adult,No,"Blue (polish), Lt blue, Blue bell",YES,1 new rattle . photo 430 k cell ,10/08/11,03:37:00 PM,"EVL, JH",6,At capture location,On the move,2011-212,Capt,50+,50+,S,S
4847294847,08/11/11,12:05:00 PM,Shelby and randi,Rattlesnake,,Sight,Yes,"Outside gallery , justvpast 1st shelter",,,,,32,543,,,,,,,,11,62,4.9,310,119,191,Male,Adult,NA,"Daisy cream, Red, Fuchsia",YES,repainted. 5 new rattles. photo #455,12/08/11,08:13:00 AM,"TB, KB",1,"3.1, 2, 337, 0321851, 5435140, Waypoint 199",,2011-213,Capt,,,,
43602D1948( poseidon),08/14/11,01:46:00 PM,CG staff,Rattlesnake,,,Yes,Campground  SITE F16,3D diff,,,,32,543,,CG,,,,,,105,73.2,6.3,309,105,204,Male,Adult,No,"Fiesta yellow, trans blue",YES,"One new rattle, 102-0934",16/08/2011,12:34:00 PM,"KB, TB",2,"High desert, near pt. 202, 4.9 at 2, 335m, 0321722, 5435197.",,2011-214*,Capt,,,,
4C133B4834,08/14/11,02:29:00 PM,Shelby,Rattlesnake,,Sight,,Pithouse,,,,,32,543,,,,,,,,4,50,4,180,96,84,Male,Juvenile,NA,Pine Green,YES,"Pine green, 4 new rattles. repainted, one segment pine green , 102-0935",16/08/2011,12:37:00 PM,"KB, TB",2,"High desert, near pt. 202, 4.9 at 2, 335m, 0321722, 5435197.",,2011-215*,Capt,,,,
4C132F6225,08/14/11,04:45:00 PM,Bob,Rattlesnake,,,,Sweat lodge,,,,,32,543,,Sweatlodge ,,,,,,8,38.5,2.5,158,93,65,Female,Juvenile,No,"Blue (polish), Blue bell, Lt blue",YES,201-0936,16/08/2011,12:37:00 PM,"KB, TB",2,"High desert, near pt. 202, 4.9 at 2, 335m, 0321722, 5435197.",,2011-216*,Capt,,,,
Neonate,08/14/11,01:00:00 PM,CG staff,Rattlesnake,,Sight,Yes,CG,,,,,32,543,,CG,,,,,,42,24,1.5,123,112,11,,Neonate,,Blue (polish),NO,,16/08/2011,12:37:00 PM,"KB, TB",2,"High desert, near pt. 202, 4.9 at 2, 335m, 0321722, 5435197.",,2011-.217*,Capt,,,,
Juvenile,08/14/11,03:09:00 PM,CG staff,Rattlesnake,,Sight,No,CG,,,,,32,543,,,,,,,,14,39.7,2.5,115,84,31,,Juvenile,,"Blue (polish), Blue bell",NO,"No pit tag, snake small",16/08/2011,12:37:00 PM,"KB, TB",2,"High desert, near pt. 202, 4.9 at 2, 335m, 0321722, 5435197.",,2011-218*,Capt,,,,
Juvenile,08/15/11,04:30:00 PM,CG staff,Rattlesnake,,Sight,,maintenance yard,,,,,32,543,,Shrub-steppe,,,,,,36,34,2.5,113,72,41,,Juvenile,NA,Blue (polish),NO,"Too small for pit tag or probing, looks female , has ""hips""",16/08/2011,12:37:00 PM,"KB, TB",1,"High desert, near pt. 202, 4.9 at 2, 335m, 0321722, 5435197.",,2011-219*,Capt,<10,<10,S,S
485D400016,08/22/11,11:00:00 AM,"EVL, TB",Rattlesnake,,Sight,Yes,Slope by hole 8,3D diff,10,4.3,360,322638,5434540,206,"Shrub-steppe, Antelope brush","Overcast, Warm",7/9,,,,8,56,4.2,204,94,110,Male,Sub Adult,No,"Orange, Citrus green,  Aqua green",YES,"1 new rattle, 102-0957",24/08/2011,10:42:00 AM,"TB, KB",2,,Coiled,2011-220,Capt,10-50,10-50,E,S
4C13335A29,08/24/11,11:01:00 AM,"KB, TB",Rattlesnake,,Sight,,"snake fence Coverboard in gulley,",3D diff,9,3.8,376,322693,5434872,207,"Shrub-steppe, snake fence, coverboard","breeze, Hot,  Sunny",0/9,31,32.6,,23,55,3.3,215,102,113,Female,Sub Adult,No,"Blue (polish), Blue bell, Blue bell",YES,Photo 499 kates cell,26/08/2011,02:43:00 PM,EVL,2,At capture location,Coiled,2011-221,Capt,50+,50+,W,W
4A6C1F5F47,08/25/11,08:41:00 AM,"EVL,KB, TB",Rattlesnake,,Sight,No,"Dev site, east fence",3D gps,23,3.2,396,322762,5434816,209,"Shrub-steppe, grass ","Warm, Sunny",1/9,25.5,22.9,,14,56.7,3,179,84,95,Female,Sub Adult,No,"Blue (polish), Daisy cream, Tango blue",YES,102-1009,26/08/2011,02:42:00 PM,EVL,1,At capture location,On the move,2011-222,Capt,50+,50+,W,S
4A60292D31,08/25/11,02:06:00 PM,"EVL,KB, TR",Rattlesnake,,,,South central drift fence area,3D diff,34,2.2,375,322693,5434782,210,"Shrub-steppe, grass","Sunny, Warm",0/9,24.4,26.5,,17,60.3,3.7,246,100,146,Female,Adult,No,"Blue (polish), Daisy cream, Daisy cream",YES,102-1007,26/08/2011,02:42:00 PM,EVL,1,At capture location,Coiled,2011-223,Capt,50+,50+,S,S
4A5863611A,08/25/11,07:00:00 PM,Russel,Rattlesnake,,,No,Beside sweatlodge village,,,,,32,543,,Village,,,,,,16,56.7,3.1,185,96,89,Female,Sub Adult,No,,YES,"102-0999, 102-0998",26/08/2011,02:44:00 PM,Russell,1,At capture location,,2011-224*,Capt,,,,
4A681D7323,08/30/11,07:34:00 AM,"EVL,KB, T",Rattlesnake,,Sight,No,inside drift Snake fence near hole 7 green,3D diff,2,2.8,357,322599,5434736,213,"Shrub-steppe, Grass, snake fence","Cool, dawn",0/9,18.7,19.7,0.00%,11,50.3,3.1,211,118,93,Female,Juvenile,No,"Blue (polish), Daisy cream, Pine Green",YES,102-1053,01/09/11,08:59:00 AM," TA, EVL",2,"Waypoint 218: 3.0 @ 7, 365, 0322610, 5434711",Coiled,2011-225,Capt,50+,50+,S,S
4C13335A29,08/30/11,07:51:00 AM,"EVL,KB, T",Rattlesnake,,Sight,Yes,"Drift fence, inside, E facing, hole 7 fairway",3D diff,1,2.4,367,322610,5434790,214,"Shrub-steppe, Drift fence","breeze, Cool, dawn",0/9,19.1,19,,,,,,,,,,,,,,,,,,,Coiled,2011-226,Sight,50+,50+,S,S
4A6741117E,08/30/11,09:35:00 AM,"KB, TB",Rattlesnake,,Sight,No,"Drift fence, inside, by hole 7 white tee",3D diff,15,1.6,393,322703,5434995,216,"Shrub-steppe, Drift fence","Cool, breeze, Sunny",1/9,23.8,23.5,,3,43.7,2.4,172,122,50,Female,Juvenile,No,"Blue (polish), Citrus green, Daisy cream",YES,102-1051,,,,,,Coiled,2011-227,Capt,50+,50+,W,S
"430F5B2E26 ""Billy""",09/02/11,10:12:00 AM,Center staff,Rattlesnake,,Sight,Yes,First bridge,3D diff,6,3.5,333,32,543,220,"Shrub-steppe, Grassland","Sunny, Windy, Cool",2/9,,,,30,79.5,6,424,132,292,Male,Adult,No,"Tango blue, Tango blue, Fiesta yellow",YES,"2 new rattles, good condition, 103-1115",02/09/11,10:35:00 AM,TB,,,,2011-228,Capt,<10,50+,W,S
4A604B327C,09/07/11,02:14:00 PM,,,,,,,,,,,32,543,,,,,,,,28,48.2,2.3,182,110,72,Female,Sub Adult,,"Blue (polish), Daisy cream,  Aqua green",YES,100-1369. Tori's camera,,,,,,,2011-229*,,,,,
4A655F7A72,09/08/11,08:40:00 AM,"EVL, TB, TW",Rattlesnake,,Sight,No,Below den 6,3D diff,4,3.2,533,322893,5435286,222,"Rock slide, oregon grape, bare ground nxt to boulder.","Warm, Sunny, shade",2/9,19.1,18.3,,7,54.4,4.2,201,111,90,Female,Sub Adult,No,"Blue (polish), Daisy cream, Car pink",YES,Pic: 103-1168,13/09/2011,10:18:00 AM,"TB, TW",5,"Waypt 003, 2.5@6, 501m, 0322837, 5435275",On the move,2011-230,Capt,50+,50+,W,S
45555E6C23,09/08/11,11:19:00 AM,"EVL, TB, TW",Rattlesnake,,Sight,Yes,N of campground,3D diff,16,2.6,283,321160,5435566,223,"Gravel road, Antelope brush","Sunny, Hot",1/9,29.1,29.1,,A,73.5,5.2,317,98,219,Male,Adult,NA,"Fiesta yellow, Pt purple,  Aqua green",YES,103-1154,10/09/11,07:58:00 AM,EVL,2,"2.3@5, 285, 0321176, 543554, waypoint 225",On the move,2011-231,Capt,10-50,<10,S,W
4C133A3256 - 2011 recap,09/09/11,09:59:00 AM,"TB, TW",Rattlesnake,,Sight,No,Mountain below den 6,3D diff,9,2.8,513,32,513,224,"Grassland, mountain side","Sunny, Cool, breeze, Hazy",0/9,24.7,0.0024,,15,58.3,4.3,225,92,133,Male,Sub Adult,NA,"Blue (polish), Blue (polish), Car pink",YES,"103-1158, 2011 recap",13/09/2011,10:33:00 AM,"TB, TW",4,"Waypt 004, 2.6@5, 523m, 0322880, 5435285",Coiled,2011-232,Capt,50+,50+,W,S
4A6C546200,09/12/11,08:25:00 AM,"TB, TW",Rattlesnake,,Sound,,"Midway down hole 7 fairway, right next to the GC",3D diff,13,4.3,385,322673,5434934,229,"GC, Antelope brush","Dawn, Cool, Smokey",0/9,18.3,18.6,"rattling prior to capture, possibly irritated",44,53.3,3,220,111,109,Female,Adult,No,"Blue (polish), Daisy cream, Lt blue",YES,pic: 103-1202,13/09/2011,08:04:00 AM,TB & TW,1,"waypoint 002, 1.9@2, 383, 0322662, 5434924",On the move,2011-233,Capt,50+,50+,W,S
Sight,09/13/11,11:17:00 AM,"TB, TW",Rattlesnake,,Sight,,Near Den06,,5,3.5,544,322951,5435265,5,"Rockslide, rock","breeze, Hot, Thin Cirrus overcast",7/9,25.4,26.2,,,,,,,,,Sub Adult,,,,,,,,,,Basking on rock,2011-235,Sight,50+,50+,S,S
4A6B3C5330,09/13/11,02:53:00 PM,EVL,Rattlesnake,,Sight,No,"Inside dev drift fence, NW corner, 10m from fence",3D diff,1,2.2,371,322633,5434813,500,"Shrub-steppe, Grass, bare ground","Warm, light sun, Thin Cirrus ",8/9,22.2,23.6,,42,54.1,3.1,238,111,127,Female,Sub Adult,No,"Blue (polish), Daisy cream, Blue bell",YES,Tori - 100-1406,15/09/2011,08:35:00 AM,TW,2,"Waypt 502, 2.8@3, 386m, 0322735, 5434880",Coiled,2011-234,Capt,50+,50+,S,S
4A43486322,09/14/11,08:44:00 AM,"TB, TW",Rattlesnake,,Sound,No,"N of whitesands, E of fence, midslope b/w pine tree and road",,11,2.6,284,320301,5436234,501,"Shrub-steppe, Antelope brush","Sunny, Warm",1/9,19.4,20,,11,55.7,2.9,248,118,130,Female,Adult,No,"Blue (polish), Daisy cream, Gold",YES,Tori - 100-1407,16/09/2011,09:07:00 AM,TB & TW,2,At capture location,"On the move, Under antelope brush",2011-236,Capt,50+,50+,S,S
Sight,09/15/11,12:07:00 PM,"TB, TW",Rattlesnake,,Sight,No,"Along horse trail beside riparian, W of centre",,3,4.3,323,322030,5435103,503,"Shrub-steppe, Antelope brush","Thin Cirrus, Hot, Sunny",5/9,26.6,28.2,,,,,,,,,Sub Adult,,,,6 rattles,,,,,,On the move,-2011,Sight,50+,50+,E,S
445E1B2963,09/20/11,12:20:00 PM,"TB, TW",Rattlesnake,,Sight,Yes,"Outside gallery, humming bird feeder",,,,,32,543,,,,,,,,34,68.5,5.5,319,114,205,Male,Adult,NA,"Fuchsia, Red, Lt blue",,4 new rattles. tori 100-1441,21/09/2011,12:38:00 PM,TB & TW,1,"Outside of gallery. waypt 506, 3.1@3, 329m, 0322142, 5434990, 3D diff.",,-2011,Capt,,,,
4C13301B00,09/20/11,12:43:00 PM,"TB, TW",Rattlesnake,,Sight,Yes,Campground,,,,,32,543,,,,,,,,2,60.2,4,273,88,185,Male,Sub Adult,NA,"Blue (polish), Lt blue, Pine Green",YES,2 new rattle. tori 100-1443,21/09/2011,12:02:00 PM,.TW,1,"Other side of snake fence, above campground, uphill from propane statiom. Waypt 505, 2.8@2, 301m, 0321702, 5434714, 3D diff.",,-2011,Capt,,,,
4C1B3D1B45,09/21/11,06:40:00 PM,"TB, TW",Rattlesnake,,Sound,No,Development area,3D diff,7,3.7,383,322700,5434897,507,"Shrub-steppe, Rabbit brush, sparse grass","Dusk, breeze",6/9,25.5,0.0026,,5,56.2,4.9,263,126,137,Male,Adult,No,"Blue (polish), Pt purple, Daisy cream",YES,Tori 100-1454,23/09/2011,07:50:00 AM,TB & TW,2,At capture location,On the move,-2011,Capt,50+,50+,W,S
4C1B3E7A6F,09/22/11,10:39:00 AM,"TB, TW",Rattlesnake,,Sound,No,Base of den 24,3D diff,1,4.3,354,321004,5436459,508,"Shrub-steppe, Rock pile","Overcast, breeze, Cool",7/9,19.8,20.6,,4,72,5.9,267,98,169,Male,Adult,No,"Blue (polish), Pt purple, Tango blue",YES,Tori 100-1456,27/09/2011,10:49:00 AM,TW,5,At capture location,,-2011,Capt,50+,50+,S,S
4A65536B74,09/23/11,07:05:00 AM,,,,,No,,,,,,32,543,,,,,,,,love you,62.3,3.8,301,103,198,Female,Sub Adult,No,"Blue (polish), Pt purple, Citrus green",YES,Tori cam 100-1460,23/09/2011,10:20:00 AM,TW,,"Otherside of snake fence, uphill of propane station. way pt 511, 2.2@3, 304m, 0321707, 5434710",,-2011,Capt,,,,
4C1B3D671D,09/27/11,10:38:00 AM,"TB, TW",Rattlesnake,,Sight,No,W of den 25,3D diff,5,2.9,366,320922,5436672,513,"Shrub-steppe, sparse grass, sand","Sunny, Windy, Cloudy, Warm",5/9,20.1,18.9,,42,51.4,4.2,186,108,78,Male,Sub Adult,No,"Blue (polish), Pt purple, Pine Green",YES,tori 100-1478,29/09/2011,12:32:00 PM,TW,2,At capture location,"Coiled, in the open, basking",-2011,Capt,50+,50+,S,S
,09/29/11,08:57:00 AM,"TB, TW",Rattlesnake,,Sight,No,"Inside dev site, where drift fence intersects barbed wire fence",3D diff,3,2.5,386,322728,5434839,515,"Shrub-steppe, sparse grass, sand","Cool, Dawn, Thin Cirrus",1/9,8.4,10.2,,2,29.3,1.7,111,88,23,,Neonate,NA,Blue (polish),YES,Em cam 103-1216,30/09/2011,07:32:00 AM,TB & TW,1,At capture location,"Coiled, in open",-2011,Capt,50+,50+,W,S
